invoice,order_value
577698,320.89
577699,400.7
577700,192.4
577701,183.32
577711,180.34
577716,297
577718,523.2
577719,1100.22
577720,1809.7
577721,131.66
577723,505.6
577724,97.5
577725,45.300000000000004
577726,167.92000000000002
577727,362.76
577728,375.27
577729,563.28
577730,178.26
577732,569.92
577733,149.47
577734,132
577735,388.8
577736,110.92
577738,216.9
577739,60.8
577740,427.8
577741,467.11
577742,456.12
577743,145.11
577744,368.59999999999997
577745,461.4
577746,383.99
577747,5490.24
577748,1437.5
577749,534.2
577751,264.89
577754,2675.28
577755,195.36
577756,340.11
577757,43.62
577769,453.08
577770,359.04
577771,41.6
577772,689.52
577773,510.4
577774,385.57
577776,32.65
577778,153.38
577782,271.59
577783,2786.4
577784,119.66
577785,701.97
577790,172.6
577791,939.89
577792,31.85
577793,135.43
577794,543.28
577795,126.31
577796,233.9
577797,15
577798,298.34
577800,889.38
577801,82.5
577802,29.5
577804,189.87
577805,1459.7599999999998
577806,82
577807,309.65
577808,75
577809,414.25
577810,720
577811,214.71
577812,308.74
577813,580.38
577814,120.06
577816,1090.92
577818,256.45
577820,604
577822,2000
577823,392.40000000000003
577824,301.29
577825,144.72
577826,161.67000000000002
577827,276.85
577830,174.6
577831,266.7
577833,145.65
577834,542.99
577835,284.02
577837,213.72
577838,289.52
577840,40.64
577841,205.62
577842,787.5500000000001
577843,237.6
577845,734.8199999999999
577848,44.55
577850,1136.96
577851,348.38
577852,2232
577853,117.08000000000001
577854,189.64000000000001
577855,242.26
577856,357.88
577857,221.64
577858,396.65
577859,238.41
577860,269.64
577861,351.64
577869,302.21999999999997
577880,206.28
577893,279.37
577897,322.08
577905,291.6
577906,22.04
577919,138.04999999999998
577938,197.3
577950,245.05
577951,247.68
577973,394.14
577980,202.95
577985,150
578004,108.39999999999999
578005,522.98
578006,388.68
578008,209.28
578009,114.14
578010,204
578011,292.59000000000003
578012,59.400000000000006
578013,111.91
578014,149.4
578015,291.36
578016,496.92
578017,255.43
578018,714.09
578019,142.93
578020,418.03
578021,30.35
578022,270.45
578023,30
578024,639.2
578025,309.36
578026,599.78
578027,699.1
578028,55.81
578029,860.6999999999999
578030,662.66
578031,376.2
578032,647.9399999999999
578033,585.75
578034,588.24
578035,284.04
578036,351.9
578038,346.14
578040,199.48000000000002
578041,1436.91
578042,510
578043,416.17
578044,722.14
578045,131.78
578053,330.55
578054,616
578055,320.46
578056,334.9
578057,164.23
578058,95.34
578059,222.84
578060,976
578063,235.96
578064,104
578068,695.19
578069,351.95
578070,16.5
578071,272.36
578072,667.84
578074,808.91
578075,118.78999999999999
578078,196.94
578079,466.18
578080,243.55
578081,958.2
578082,221.36
578084,301.25
578085,294.88
578086,356.02000000000004
578087,150.55
578088,874.25
578089,406.72
578091,82.91
578092,314.77
578093,302.24
578094,184.4
578096,83.96000000000001
578098,79.48
578099,350.57
578100,368.14
578101,105
578102,409
578103,254.12
578104,308.46
578105,177.33
578106,312.5
578107,127.67999999999999
578108,385.06
578109,311.66
578111,164.28
578112,30
578113,92.39999999999999
578114,194.41
578115,115.9
578116,314.81
578117,223.5
578118,842.02
578119,72
578120,381.2
578121,400.4
578123,80
578125,3956.68
578126,8.95
578127,472.6
578128,269.52
578129,102.84
578130,104.2
578133,243.8
578140,7952.679999999999
578141,290
578143,1835.96
578146,339.4
578147,193.51
578150,16.5
578151,315.71
578152,131.39999999999998
578153,193.29
578154,1.65
578155,176.94
578171,392.4
578174,219.23000000000002
578187,500.52000000000004
578192,102
578196,83.4
578211,319.71
578220,341.53999999999996
578225,852.81
578229,273.35
578230,354
578231,286.8
578232,85
578233,2396.33
578234,298.24
578243,1050.3200000000002
578244,569.67
578246,116.46
578247,138.6
578248,437.12
578249,457.2
578250,130.53
578251,417.05
578252,530.16
578253,88.2
578254,366.8
578255,604.75
578256,69.6
578258,338.63
578260,378.90000000000003
578261,792.94
578262,313.65
578263,280.4
578264,123.64
578265,406.53000000000003
578266,141.68
578267,12.75
578268,5.45
578270,6936.5199999999995
578271,90.02
578272,198.31
578273,109.01
578275,188.38
578277,329.12
578278,488.25
578279,446.58
578281,213.8
578283,353.52
578284,71.6
578285,81.06
578286,90.48
578287,19.259999999999998
578288,49
578289,904.52
578290,778.92
578291,54.900000000000006
578292,708.76
578293,886.86
578294,91.45000000000002
578295,204.3
578296,94.80000000000001
578297,446.28
578298,398.7
578299,426.09
578300,310
578301,380.64
578302,718.89
578303,541.71
578304,407.4
578305,10584.77
578306,236.34
578307,353.03
578308,34.29
578309,256.8
578310,313.52
578311,20.8
578312,229.26
578313,130.13
578314,332.55
578315,319.33
578316,302.44
578317,710.68
578318,164.7
578319,107.76
578321,2990
578322,209.94
578323,212.85
578324,178.7
578325,178.47
578326,192.01
578330,277.98
578331,207.14000000000001
578333,332.96
578334,82.8
578335,417.56
578339,178.48000000000002
578341,279.35999999999996
578343,83
578345,264.6
578346,264.6
578348,162.5
578349,465.35
578350,306.34999999999997
578351,163.2
578352,129.5
578353,184.2
578354,468.52
578356,197.28
578357,188.49
578358,2210.64
578359,1074
578361,122.64
578362,1082.14
578364,220.2
578365,1092.1
578366,298.85
578369,136.65
578370,166
578372,37.239999999999995
578373,339.73
578375,240.39
578384,71
578400,168.13
578420,277.85
578425,72
578427,196
578429,521.21
578433,474.16
578441,285.35
578445,188.76
578451,69.6
578459,286.40000000000003
578461,193.75
578463,340.7
578468,220.62
578469,590.3199999999999
578470,237.74
578472,1750.46
578479,191.01
578480,317.5
578485,810.76
578488,518.42
578506,316.5
578508,150.6
578509,183.5
578510,534.73
578511,247.62
578512,435.88
578513,1463.64
578514,39.480000000000004
578515,153.76
578516,619.84
578517,772.5400000000001
578518,110.57000000000001
578519,373.5
578520,203.58
578521,203.38
578522,170.31
578523,150.76
578526,215.76
578530,301.14
578531,250.26
578532,289.62
578533,271.2
578534,415.25
578535,52.74
578541,2079.37
578544,314.58
578547,324.74
578548,253.60999999999999
578550,111.34
578551,677.83
578620,282.19
578621,121.66
578622,49.8
578623,158.42
578626,879.1
578627,312
578630,170.52
578631,189.8
578633,290.32
578634,112.38
578653,462
578661,392.76
578662,159.23
578663,93.78
578664,247.06
578665,427.08
578666,1060.25
578667,137.97
578668,195
578670,4.949999999999999
578671,66
578672,40.2
578674,39.48
578675,738.96
578676,154.48000000000002
578677,187.14000000000001
578678,462.76
578679,348.1
578680,239.66000000000003
578681,302.34
578682,963.1800000000001
578683,151.38
578684,35.400000000000006
578685,440.64
578686,362.95
578687,318.17
578688,292.67
578689,353.61
578690,138.55
578694,234.24
578695,36.8
578696,721.34
578697,337.4
578698,400.09
578699,336.96000000000004
578701,443.18
578702,1245.81
578703,261.11
578704,408
578705,125.22
578707,376.02
578708,56.6
578719,177.61
578736,706.5
578745,37.8
578757,420.41
578781,358.83
578782,2.1
578783,364.13
578785,345.9
578786,196.85
578787,232.65
578789,320.6
578790,191.32
578791,123.29
578792,293.78999999999996
578793,1909.6200000000001
578794,208.04000000000002
578795,308.86
578802,107
578804,102.3
578805,396.14
578806,543.4399999999999
578807,331.52
578808,671.83
578809,460.86
578810,208.7
578811,2016.78
578812,350.9
578813,100.9
578814,266.1
578815,308.64
578816,397.35
578817,275.62
578818,136.04
578819,790.0600000000001
578820,400.08000000000004
578821,441
578822,459.82
578824,289.1
578825,165.70000000000002
578826,279.75
578829,54.81
578830,182.15
578831,408
578834,524.74
578835,153.72
578836,156.09
578843,202.47
578846,365.33
578848,14.11
578849,187.9
578850,223.79
578851,332.17
578852,400.62
578853,116.78
578854,388.42
578855,148.85
578856,707.8100000000001
578857,38.2
578858,758.3
578901,267.76
578914,170.06
578921,411.6
578922,218.4
578923,253.13
578924,307.90999999999997
578925,426.37
578926,528.71
578927,424.57
578928,687.86
578929,277.16
578931,261.71
578933,181.6
578934,213.07
578935,316.14
578936,506.61
578937,440.98
578938,25.200000000000003
578939,168.34
578941,251.24
578942,555.99
578943,348.84000000000003
578944,171.48
578945,125.83
578946,145.83
578947,534.58
578948,209.5
578949,336.17
578950,190.19
578951,499.23
578952,156.05
578953,208.71
578954,133.68
578977,464.77
578992,118.24000000000001
578993,244.86
578994,829.91
578995,599.62
578996,167.96
578997,165
578998,263.21
578999,230.89000000000001
579000,31.3
579001,470.9
579002,442.85
579003,231.95
579005,391.32
579006,128.88
579007,163.68
579008,389.28
579009,39
579010,103.6
579011,307.56
579012,164.93
579013,317.1
579014,552.48
579015,42.96
579016,387.78
579017,130.05
579027,295.43
579037,688.62
579039,154.4
579062,291.95
579067,163.55
579069,1073.23
579087,305.38
579089,111.11
579091,809.12
579093,2123.92
579094,882.6800000000001
579095,41.01
579096,350.91999999999996
579097,512.81
579098,192.2
579099,198.4
579100,345.44
579101,359.49
579102,805.6
579103,267.4
579106,1080.48
579107,16.5
579108,69.36
579109,34.8
579116,193.03
579121,91.06
579122,309.82
579123,139.6
579124,507.08
579125,445.81
579126,348.32000000000005
579128,161.4
579129,44.35
579130,163.02
579131,566.76
579132,223.56
579133,69.99
579134,499.56
579135,288.44
579136,316.93
579137,15
579138,313.14
579139,286.08
579141,276.68
579142,283
579143,265.24
579144,485.96
579145,718.05
579146,443.36
579147,187.1
579148,125.55
579149,361.62
579150,605.4000000000001
579151,139.92000000000002
579152,527.2
579153,245.1
579154,218.96
579155,113.42
579156,304.94
579157,213.3
579158,309.12
579159,152.43
579160,58.4
579161,404.66
579162,300.02
579163,730.08
579164,242.04000000000002
579165,217.81
579166,264.53000000000003
579167,1201.49
579168,546.04
579170,188.54000000000002
579171,371.74
579173,127.86
579174,309.51
579175,321.19
579176,280.46
579177,705.9
579179,71.09
579180,621.6
579181,208.8
579182,178.4
579183,481.68
579184,301.2
579185,114.6
579188,466.71999999999997
579189,976.8000000000001
579190,491.12
579191,216
579193,491.12
579194,206.32999999999998
579196,8107.72
579245,136
579249,1147.2
579250,279.05
579251,3821.36
579252,1034.3999999999999
579253,230.4
579254,301.32
579255,194.82
579256,247.32
579257,336.4
579258,301.29
579259,262.5
579260,257.4
579261,313.8
579262,93.84000000000002
579263,29.88
579264,44.2
579265,58.56
579267,1144.75
579268,300.16
579269,213.96
579270,246.29999999999998
579271,2586.6899999999996
579273,306.36
579274,301.25
579276,93
579278,197.10000000000002
579279,351.52
579280,107.9
579281,227.20000000000002
579282,127.76
579283,931.7
579284,3337.44
579285,160.35
579286,156.47
579287,152.32
579288,26.3
579293,216.75
579300,374.9
579301,293.15
579307,447.74
579328,164.57
579332,308.22
579339,337.28
579345,643
579350,807.68
579358,214.45
579364,194.55
579365,12.48
579387,137.07
579391,490.68
579393,566.98
579399,460.83
579400,696.8
579401,424.83
579402,348.35
579403,436.1
579404,275.85
579405,367.78000000000003
579406,304.9
579407,229.8
579408,584.14
579409,6.95
579410,64.56
579411,160.93
579412,333.92
579413,424.29
579414,390.37
579416,604.86
579419,94.02
579427,231.18
579430,198.33
579432,282.18
579433,302.87
579434,308.55
579435,43.5
579436,37.92
579437,31.85
579439,298.48
579440,471.98
579441,281.9
579442,262.8
579443,69.65
579444,395.97
579445,183.60000000000002
579446,528.48
579447,636.46
579448,4.68
579449,251
579450,967.5
579451,237.6
579452,225
579453,108.74
579454,70.81
579455,318.8
579456,218.47
579457,316.70000000000005
579458,339.21
579459,321.90000000000003
579461,1039.09
579462,310.78
579464,179.7
579465,220.85
579466,306
579467,287.51
579468,239.71
579469,179
579470,1079.27
579472,287.88
579473,392.06
579489,129.15
579491,322.07
579492,696.12
579493,344.62
579494,30
579495,327.48
579497,133.5
579498,3651.6
579499,574.98
579501,2075.81
579503,170.74
579505,444.87
579506,138.21
579507,261.68
579509,148.78
579510,727.0500000000001
579511,23.4
579513,123.15
579514,283.64
579515,370.13
579516,775.22
579517,34.120000000000005
579518,78.22
579520,186.68
579522,284.38
579523,729.6
579524,302.56
579525,1288.6399999999999
579526,170.16
579527,441.04
579528,119
579529,531.21
579530,288.36
579531,588.42
579533,329.85
579534,38.16
579535,353.40000000000003
579536,968.9
579538,1239.38
579539,350.97
579540,434.8
579541,287.64
579542,107.6
579543,16.66
579544,314.73
579545,931.46
579548,181.45
579549,163.22
579550,569.09
579551,450.40000000000003
579552,788.46
579553,760.71
579555,609.4
579556,126.66
579558,737.8000000000001
579559,169.2
579560,171.63
579561,149.01
579571,229.27
579572,329.40000000000003
579600,402.22
579605,295.91
579612,8.5
579619,117.54
579623,375.48
579629,248.17
579634,163.85
579666,428.73
579667,115.47
579668,405.47
579669,302.33
579670,146.91
579671,160.18
579672,1897.04
579673,223.60999999999999
579674,155.7
579675,327.51
579676,300.5
579677,173.81
579678,320.04
579679,105.05
579684,84.24000000000001
579685,311.97
579686,249.6
579687,273
579689,143.09
579690,141.72
579692,2843.29
579693,206.45
579708,506.96
579711,141.88
579712,122.32
579725,2.88
579741,163.59
579747,371.6
579749,753.1
579750,448.45
579754,366.23
579759,363.88
579768,482.96000000000004
579779,80.85000000000001
579784,1371.6
579786,307.8
579788,30
579789,75.35
579790,56
579792,1319.16
579807,315.65999999999997
579832,371.56
579834,200.04
579837,991.1999999999999
579840,109.6
579843,1348.5800000000002
579846,427.64
579848,220.57999999999998
579854,271.75
579865,109.67999999999999
579867,789.9
579868,328.32
579870,292.40999999999997
579872,278.82
579881,905.52
579885,1075.36
579899,251.59
579900,333.05
579901,208.19
579910,367.75
579916,402.96
579917,99.6
579920,352.56
579921,487.91999999999996
579922,302.28
579927,487.68
579936,780
579937,98.10000000000001
579938,1225.16
579939,215.25
579940,325.63
579941,414.48
579942,367.39
579943,373.74
579946,218.94
579947,16.5
579949,283.81
579954,498.44
579962,107.42
579980,136.85
579986,2251.51
579990,353.27
579991,282.56
580005,112.76
580021,351.15
580022,78.48
580023,360.3
580024,376.1
580025,241.97
580026,308.15999999999997
580027,420.12
580028,154.45
580029,385.3
580030,312.29
580031,151.02
580032,149.4
580033,270.40000000000003
580043,270.61
580044,334.39
580045,355.38
580046,315.61
580047,67.92999999999999
580048,139.03
580049,204.22
580050,132.97
580051,264.65
580052,90
580053,616.32
580054,441.76
580055,637.6
580057,460.3
580058,633.53
580059,861.85
580060,93.35
580061,759.3
580062,173.15
580063,1562.4
580064,255.34
580065,150.9
580066,389.87
580067,385.79999999999995
580068,41.25
580069,16.61
580070,287.9
580071,266.26
580073,148.54
580074,114.7
580075,231.27
580076,180.84
580077,304.7
580088,224.68
580089,464.11
580090,157.75
580091,194.13
580092,1121.79
580093,59.1
580094,164.68
580095,303
580096,545.78
580097,448.31
580098,345.53000000000003
580100,113.88000000000001
580101,525.9
580102,80.8
580103,548.91
580104,441.84000000000003
580105,520.66
580106,339.02
580107,311
580108,617.25
580109,322.74
580110,72.24
580111,1171.4
580112,300.84000000000003
580113,422.52
580114,289.52
580116,1274.69
580117,362.91
580118,393.92
580119,187.78
580120,277.02
580123,890
580125,313.5
580126,654.37
580127,309.2
580128,395
580129,634.21
580130,122.46
580132,464.88
580133,485.13
580134,308.06
580135,130.29
580136,633.38
580137,486.95
580138,188.76
580139,157.54
580140,849.24
580141,25.200000000000003
580142,51.18
580143,323.52
580144,179.39999999999998
580147,713.78
580149,5.45
580151,168.48
580152,310.32
580153,1436.93
580154,67
580155,429.06000000000006
580156,620.0600000000001
580157,22.94
580158,269.96
580159,77.50000000000001
580160,1314.75
580162,213.1
580163,273.78
580164,686.4
580166,312.64
580167,989.08
580169,81.36
580170,720
580172,129.36
580173,77.84
580175,62.5
580176,388.36
580177,24.96
580178,1852.68
580188,975.43
580189,237.6
580193,311.58
580208,156.4
580213,154.97
580214,42.36
580221,312.1
580235,360
580243,1187.2
580256,567.37
580257,92.5
580258,672.8
580259,189.18
580260,386.34000000000003
580261,78.45
580262,370.94
580264,232
580265,144
580272,522.41
580276,230.02
580277,121.11000000000001
580278,174.37
580279,1129.84
580280,318.06
580281,198.76
580282,201.85999999999999
580283,309.84
580284,252.10999999999999
580285,85.1
580286,176.88
580287,124.83
580288,129.17000000000002
580289,844.7800000000001
580290,202.85
580291,538.46
580292,264.99
580293,79.56
580294,271.99
580295,113.78999999999999
580296,243.73
580297,3404
580298,459.86
580299,310.93
580300,13.95
580301,192.07999999999998
580302,16.5
580303,135
580304,863.77
580305,385.56
580306,435
580307,42.879999999999995
580308,240.22
580309,433.12
580310,35.400000000000006
580311,894.25
580314,20.11
580315,40.8
580316,660.84
580317,584.52
580318,629.37
580319,310.18
580320,462.5
580321,50.400000000000006
580322,418
580331,204
580351,95.85000000000001
580355,411.32
